cross_term_1,cross_term_2,diff,cumsum
1.229772141941604e-9,5.6376077137139305e-12,-1.2241345342278902e-9,-0.051617741779932606
1.1428906618716093e-9,2.8529045264380324e-12,-1.1400377573451711e-9,-0.05161776530419399
1.0972751035083036e-9,1.4763830281880663e-12,-1.0957987204801154e-9,-0.051617787609097326
1.0698809681690876e-9,7.832322244609589e-13,-1.0690977359446267e-9,-0.05161780922622794
1.0526089826013754e-9,4.318169322959065e-13,-1.0521771656690796e-9,-0.05161783042291407
1.0404029119980064e-9,2.420132177076262e-13,-1.0401608987802987e-9,-0.05161785133678572
1.0311490797886478e-9,1.4005641136470987e-13,-1.0310090233772832e-9,-0.0516178720414359
1.023224378492673e-9,8.065910002005144e-14,-1.023143719392653e-9,-0.05161789257805518
1.0164061996844222e-9,4.919113160452467e-14,-1.0163570085528176e-9,-0.05161791296922863
1.0099727290583268e-9,2.88377917348148e-14,-1.0099438912665919e-9,-0.051617933228480864
1.0039570609992237e-9,1.7864039514139667e-14,-1.0039391969597096e-9,-0.05161795336418636
9.98094559955097e-10,1.0694394016379342e-14,-9.980838655610806e-10,-0.051617973381326655
9.924179482216336e-10,6.775190886484245e-15,-9.92411173030747e-10,-0.05161799328330965
9.867983200806901e-10,3.9290566453753895e-15,-9.867943910240448e-10,-0.05161801307246851
9.81288158305548e-10,2.588812222707622e-15,-9.812855694933251e-10,-0.05161803275045821
9.758083316450825e-10,1.4805415322394837e-15,-9.758068511035503e-10,-0.051618052318548234
9.703964621203011e-10,1.0501892735715446e-15,-9.703954119310276e-10,-0.05161807177782021
9.650132502257086e-10,5.308811813036769e-16,-9.650127193445273e-10,-0.05161809112914218
9.596791752189668e-10,3.8319506044479e-16,-9.596787920239064e-10,-0.05161811037333578
9.543726818324762e-10,2.157358301255394e-16,-9.54372466096646e-10,-0.05161812951113587
9.491074559237829e-10,1.6480670604347277e-16,-9.491072911170768e-10,-0.05161814854325026
9.438701599166626e-10,7.475527845571832e-17,-9.438700851613842e-10,-0.05161816747034825
9.386693221195429e-10,8.566539727609986e-17,-9.386692364541457e-10,-0.05161818629309094
9.334970385743319e-10,-1.6449636021652475e-17,-9.33497055023968e-10,-0.05161820501211292
9.283583698201447e-10,1.077593783644831e-16,-9.283582620607664e-10,-0.051618223628046474
9.232485158361764e-10,2.8135828149996487e-17,-9.232484877003482e-10,-0.05161824214150759
9.181703283414985e-10,4.686348423982916e-17,-9.181702814780142e-10,-0.05161826055310756
9.131211519641621e-10,3.2825339932994755e-17,-9.131211191388221e-10,-0.05161827886344761
9.081022990089825e-10,5.809749540444264e-17,-9.081022409114871e-10,-0.051618297073123584
9.0311207109431e-10,5.792423365842937e-17,-9.031120131700764e-10,-0.051618315182722876
8.981512120258776e-10,-1.5052399050922716e-17,-8.981512270782766e-10,-0.051618333192827846
8.932187215931821e-10,-3.026524753473139e-17,-8.932187518584296e-10,-0.051618351104013416
8.883148195615352e-10,6.037503617737822e-17,-8.88314759186499e-10,-0.05161836891684907
8.834385923388632e-10,-1.959789232990006e-17,-8.834386119367555e-10,-0.051618386631897994
8.785903921925146e-10,-1.052126868837534e-17,-8.785904027137833e-10,-0.05161840424971791
8.73769505242741e-10,1.614019528244519e-17,-8.737694891025457e-10,-0.05161842177086068
8.689758337900793e-10,-3.4643036485135514e-17,-8.689758684331157e-10,-0.05161843919587248
8.642090665266174e-10,1.127336140986568e-17,-8.64209055253256e-10,-0.051618456525294176
8.594690549406028e-10,-1.5782299369904242e-17,-8.594690707229022e-10,-0.05161847375966126
8.547552993234513e-10,2.9938460898799894e-17,-8.547552693849904e-10,-0.05161849089950385
8.500677824877158e-10,1.763764419665116e-17,-8.500677648500716e-10,-0.05161850794534725
8.454060513151761e-10,4.260515882212628e-17,-8.454060087100173e-10,-0.0516185248977114
8.407700713082753e-10,5.536035344090548e-17,-8.407700159479218e-10,-0.05161854175711154
8.361593691364254e-10,-1.4676813732135042e-17,-8.361593838132392e-10,-0.051618558524058084
8.315739059261887e-10,1.3293170880481459e-17,-8.315738926330179e-10,-0.05161857519905639
8.270134355161897e-10,5.4589472188957975e-17,-8.270133809267175e-10,-0.05161859178260772
8.224775373784562e-10,-2.3683007970457962e-17,-8.224775610614642e-10,-0.05161860827520857
8.179662760161962e-10,1.9345826646121067e-17,-8.179662566703695e-10,-0.051618624677350754
8.13479261317132e-10,3.130369109385098e-17,-8.134792300134409e-10,-0.05161864098952196
8.090162729098817e-10,-7.410128335796182e-18,-8.090162803200101e-10,-0.051618657212205855
8.045772317316178e-10,3.337968825307054e-17,-8.045771983519295e-10,-0.051618673345881536
8.001617508113046e-10,3.1527366492903456e-18,-8.00161747658568e-10,-0.051618689391024195
7.957698613158446e-10,-1.4573644120386828e-17,-7.957698758894887e-10,-0.05161870534810525
7.914011852481066e-10,1.32173625637175e-17,-7.91401172030744e-10,-0.05161872121759205
7.870555370508806e-10,1.0840596785453244e-17,-7.870555262102838e-10,-0.051618736999947956
7.827329240302986e-10,2.850588153730365e-17,-7.82732895524417e-10,-0.05161875269563311
7.784329183751947e-10,3.4713240039013625e-17,-7.784328836619547e-10,-0.05161876830510346
7.741555538712731e-10,5.135642662218485e-17,-7.741555025148465e-10,-0.05161878382881185
7.699005148902368e-10,5.93477808253843e-17,-7.699004555424559e-10,-0.0516187992672073
7.656676822173041e-10,-5.163493636367563e-18,-7.656676873807977e-10,-0.05161881462073586
7.614569469713936e-10,4.803401761762224e-17,-7.61456898937376e-10,-0.05161882988983977
7.572680724281446e-10,3.879885549678383e-17,-7.572680336292892e-10,-0.05161884507495849
7.531008327550823e-10,-1.0746928484462778e-18,-7.531008338297751e-10,-0.051618860176527906
7.489553526475674e-10,7.932664497224429e-17,-7.489552733209224e-10,-0.05161887519498108
7.448311518094459e-10,1.9799179448913206e-17,-7.448311320102664e-10,-0.05161889013074792
7.407283261827209e-10,3.2633978006524067e-17,-7.407282935487429e-10,-0.05161890498425562
7.366466422791685e-10,2.4317594697455093e-17,-7.366466179615738e-10,-0.051618919755928354
7.325858341835164e-10,2.1465181220287738e-17,-7.325858127183352e-10,-0.05161893444618733
7.285459882268885e-10,-5.748020173255664e-18,-7.285459939749086e-10,-0.05161894905545129
7.245268353446534e-10,-3.068717017762706e-17,-7.245268660318236e-10,-0.05161896358413596
7.2052839670289e-10,2.132307590490964e-18,-7.205283945705824e-10,-0.0516189780326548
7.165503157258007e-10,6.569965659695637e-18,-7.16550309155835e-10,-0.05161899240141856
7.125926574324147e-10,1.739818820652962e-18,-7.125926556925959e-10,-0.05161900669083554
7.086551930712183e-10,4.5455016606620405e-17,-7.086551476162017e-10,-0.0516190209013114
7.04737854489295e-10,1.430425903341982e-18,-7.047378530588692e-10,-0.051619035033249876
7.00840555851361e-10,4.996357040931882e-17,-7.008405058877906e-10,-0.05161904908705191
6.969631543864193e-10,1.937261332630639e-17,-6.969631350138059e-10,-0.05161906306311656
6.931054652357014e-10,1.506245990918175e-17,-6.931054501732414e-10,-0.0516190769618403
6.89267445347614e-10,1.8419811661708182e-17,-6.892674269278024e-10,-0.05161909078361773
6.854491142998043e-10,2.1447033936661324e-17,-6.854490928527703e-10,-0.05161910452884134
6.81650057643079e-10,4.0384626797902237e-19,-6.816500572392328e-10,-0.05161911819790139
6.778705492323164e-10,-9.70007676254807e-18,-6.778705589323932e-10,-0.0516191317911863
6.741102497214238e-10,8.327695527728843e-17,-6.741101664444686e-10,-0.051619145309082355
6.703691464102508e-10,-2.0295673319928985e-17,-6.703691667059241e-10,-0.0516191587519741
6.666471257652138e-10,5.487696540713965e-17,-6.666470708882484e-10,-0.05161917212024414
6.629440730826239e-10,-7.814729217838651e-18,-6.629440808973531e-10,-0.05161918541427322
6.592599842006721e-10,-2.0056772888528043e-17,-6.59260004257445e-10,-0.051619198634440276
6.555946566068297e-10,3.9579868349700046e-19,-6.55594656211031e-10,-0.051619211781122554
6.519481297454327e-10,1.804201499784967e-17,-6.519481117034178e-10,-0.05161922485469555
6.483201943703626e-10,1.952201940573074e-17,-6.483201748483432e-10,-0.05161923785553325
6.447162607145977e-10,-1.6022978615683433e-17,-6.447162767375763e-10,-0.051619250784030735
6.423865749305653e-10,-4.492610489672241e-18,-6.423865794231758e-10,-0.051619263645774766
9.642326279654596e-10,6.978909084471923e-15,-9.64225649056375e-10,-0.05161927776593575
7.863220294107812e-8,4.11537244893382e-10,-7.822066569618474e-8,-0.051619629311212736
9.715179819145846e-8,1.0987204793187522e-9,-9.60530777121397e-8,-0.05162308002346186
2.89456694273422e-9,4.492461045281049e-11,-2.8496423322814096e-9,-0.05162352781621743
1.2377042470311327e-9,2.1325455034158842e-11,-1.2163787919969737e-9,-0.05162356075817066
9.226826240369235e-10,1.0430832459512502e-11,-9.12251791577411e-10,-0.051623581492146485
7.72463418316248e-10,5.202525507359796e-12,-7.672608928088882e-10,-0.051623598065592004
6.955798476359608e-10,2.625936213318809e-12,-6.92953911422642e-10,-0.051623612560376717
6.551660783204325e-10,1.3504173069163377e-12,-6.538156610135162e-10,-0.05162362597282518
6.319224330712185e-10,7.212702021909586e-13,-6.312011628690275e-10,-0.05162363878876998
6.178676973062736e-10,3.9276042252775554e-13,-6.174749368837459e-10,-0.05162365125859131
6.088705243922472e-10,2.1779784380873831e-13,-6.086527265484385e-10,-0.051623663510918676
6.023450935241968e-10,1.2253069296276052e-13,-6.02222562831234e-10,-0.05162367561256001
5.971849191394329e-10,7.013392771030196e-14,-5.971147852117226e-10,-0.05162368760178978
5.928923109654095e-10,4.1863783512054023e-14,-5.928504471818974e-10,-0.05162369949793551
5.889978697620099e-10,2.4487293509362157e-14,-5.889733824685005e-10,-0.05162371131355452
5.854253945491724e-10,1.5020420361952164e-14,-5.854103741288104e-10,-0.051623723055191244
5.819971781045758e-10,9.155142477058934e-15,-5.819880229620988e-10,-0.05162373472712492
5.786801172043335e-10,5.559272237243812e-15,-5.786745579320962e-10,-0.05162374633188078
5.754395217894231e-10,3.555610675412164e-15,-5.754359661787477e-10,-0.051623757871270104
5.722444569756602e-10,2.1595981592966743e-15,-5.722422973775009e-10,-0.051623769346302
5.690890240801859e-10,1.3778588664703029e-15,-5.690876462213194e-10,-0.0516237807580046
5.659636674902333e-10,8.547158157706322e-16,-5.659628127744175e-10,-0.05162379210685338
5.628610014167303e-10,5.451097899552758e-16,-5.628604563069403e-10,-0.0516238033935142
5.597813185153462e-10,2.8062255318869864e-16,-5.59781037892793e-10,-0.05162381461833842
5.567206161832883e-10,1.9360318054882463e-16,-5.567204225801078e-10,-0.05162382578179617
5.536773414437949e-10,1.540532904610181e-16,-5.536771873905045e-10,-0.05162383688421338
5.506528846705978e-10,7.973085289495592e-17,-5.50652804939745e-10,-0.05162384792597918
5.47643616728073e-10,4.678065517722642e-17,-5.476435699474178e-10,-0.05162385890740344
5.446522405368733e-10,3.943184854103111e-18,-5.446522365936885e-10,-0.051623869828844426
5.41675836071309e-10,-3.726873255302855e-18,-5.416758397981822e-10,-0.05162388069060539
5.387164383800927e-10,3.3574514632174094e-17,-5.387164048055781e-10,-0.05162389149302569
5.357720889161396e-10,2.3426982897975e-17,-5.357720654891567e-10,-0.05162390223641
5.3284416468594e-10,4.642698337103025e-17,-5.328441182589567e-10,-0.05162391292108356
5.299312393899625e-10,-4.2432829344286338e-19,-5.299312398142907e-10,-0.051623923547353706
5.270343668012394e-10,1.2425827016633642e-17,-5.270343543754124e-10,-0.05162393411553605
5.241525594193981e-10,1.6354249493666253e-17,-5.241525430651486e-10,-0.051623944625938264
5.212865302058038e-10,2.180448931805286e-17,-5.212865084013145e-10,-0.051623955078870666
5.18435479441729e-10,1.6781090849222165e-17,-5.184354626606382e-10,-0.051623965474639266
5.155999147426546e-10,-7.441431570683204e-17,-5.155999891569703e-10,-0.0516239758135505
5.127794286492099e-10,-2.5100045235567273e-18,-5.127794311592144e-10,-0.05162398609590847
5.099741985307792e-10,5.12291160431325e-17,-5.099741473016631e-10,-0.05162399632201626
5.071838396395032e-10,-5.540981977191336e-18,-5.071838451804851e-10,-0.051624006492175994
5.044086480536957e-10,3.5635453102988165e-20,-5.044086480180603e-10,-0.051624016606687737
5.01648178799495e-10,-6.145237345874821e-17,-5.016482402518685e-10,-0.051624026665851065
4.989027347848159e-10,-2.9305196907813986e-17,-4.989027640900128e-10,-0.05162403666996325
4.961721419914316e-10,1.8853045972521305e-17,-4.961721231383857e-10,-0.05162404661932164
4.934561625991989e-10,1.5600079684936524e-17,-4.934561469991192e-10,-0.051624056514221056
4.907548543418201e-10,-2.362795206713229e-17,-4.907548779697723e-10,-0.0516240663549561
4.880682071506727e-10,-5.330622748337375e-18,-4.880682124812955e-10,-0.051624076141819054
4.853961082073068e-10,-4.6062115930201457e-17,-4.853961542694227e-10,-0.05162408587510201
4.827384866301825e-10,2.2464963091993578e-17,-4.827384641652195e-10,-0.05162409555509484
4.800952567570367e-10,2.6186596177916645e-17,-4.800952305704405e-10,-0.05162410518208679
4.774664435715418e-10,2.9051744854707425e-17,-4.774664145197969e-10,-0.05162411475636565
4.748519086597873e-10,-2.7249368981121792e-17,-4.748519359091563e-10,-0.05162412427821808
4.722515963709497e-10,-8.314499098678825e-19,-4.722515972023996e-10,-0.05162413374792901
4.69665462001019e-10,1.8508085304805393e-17,-4.696654434929337e-10,-0.05162414316578276
4.670934441627636e-10,1.048382777144364e-17,-4.670934336789358e-10,-0.051624152532062206
4.6453545748329427e-10,-1.9387899754230685e-17,-4.6453547687119404e-10,-0.0516241618470488
4.6199145864702205e-10,-9.7006873549738e-18,-4.619914683477094e-10,-0.05162417111102282
4.594614546085825e-10,1.4580314284698916e-17,-4.594614400282682e-10,-0.051624180324263386
4.5694518093199845e-10,2.1469627234796094e-17,-4.5694515946237123e-10,-0.05162418948704823
4.544427886946549e-10,6.2133371170850886e-18,-4.544427824813178e-10,-0.05162419859965408
4.519540903046001e-10,2.373593349564895e-17,-4.519540665686666e-10,-0.05162420766235616
4.4947915577113235e-10,-3.940663241745112e-18,-4.494791597117956e-10,-0.05162421667542858
4.4701778939667643e-10,1.499557744310062e-17,-4.47017774401099e-10,-0.0516242256391442
4.445699750097443e-10,8.981328057549888e-17,-4.445698851964637e-10,-0.05162423455377456
4.421356397738875e-10,1.499631480004616e-17,-4.4213562477757267e-10,-0.051624243419590196
4.3971467546199967e-10,-3.558957181020333e-17,-4.3971471105157147e-10,-0.05162425223686018
4.3730710645439134e-10,3.2603780872402e-17,-4.373070738506105e-10,-0.05162426100585213
4.349128537024349e-10,1.0605524425924919e-17,-4.349128430969105e-10,-0.05162426972683302
4.3253189940451965e-10,-7.370790951077753e-18,-4.325319067753106e-10,-0.05162427840006816
4.301640459250388e-10,-4.024327983658957e-17,-4.301640861683186e-10,-0.05162428702582161
4.278093166640399e-10,1.0096157586195563e-17,-4.2780930656788234e-10,-0.05162429560435624
4.2546768950138993e-10,-5.0930434096748203e-17,-4.2546774043182405e-10,-0.051624304135933885
4.2313906052025235e-10,1.4211334174161376e-17,-4.231390463089182e-10,-0.0516243126208149
4.2082325914447164e-10,-2.0149048683793443e-17,-4.208232792935203e-10,-0.05162432105925842
4.1852039076414335e-10,-3.853242509646915e-17,-4.185204292965684e-10,-0.0516243294515224
4.1623032037735137e-10,-5.582787236377372e-17,-4.1623037620522375e-10,-0.051624337797863615
4.1395299467038637e-10,-3.577166801976114e-17,-4.1395303044205437e-10,-0.05162434609853746
4.116895250419633e-10,1.9868560218324704e-17,-4.116895051734031e-10,-0.05162435435380372
4.0953550857155997e-10,4.9925339169214e-17,-4.095354586462208e-10,-0.051624362564390965
4.167833934475292e-10,6.425193738225109e-17,-4.167833291955918e-10,-0.0516243707757235
1.4359263275885946e-9,9.910699816596473e-14,-1.4358272205904287e-9,-0.05162438376892311
7.876559121113227e-8,7.182757347797876e-10,-7.804731547635248e-8,-0.05162483527372228
4.934366574561284e-8,3.896505267237031e-10,-4.8954015218889134e-8,-0.05162671646804131
1.9253568464916155e-9,1.8071702185881096e-11,-1.907285144305734e-9,-0.05162697712244019
6.729744641063436e-10,8.767426189611997e-12,-6.642070379167315e-10,-0.05162699647307768
5.287264816127764e-10,4.367722798551503e-12,-5.243587588142249e-10,-0.05162700804894391
4.626166642090817e-10,2.2470990691797014e-12,-4.60369565139902e-10,-0.051627017785840716
4.2752471301012486e-10,1.1725189868098724e-12,-4.26352194023315e-10,-0.05162702660459263
4.089186616361091e-10,6.197269501464228e-13,-4.082989346859627e-10,-0.05162703492768919
3.9780359074038463e-10,3.304239076614103e-13,-3.9747316683272324e-10,-0.05162704297097411
3.909495645414414e-10,1.801612472203331e-13,-3.907694032942211e-10,-0.05162705084472886
3.862063496307572e-10,1.0026453005310643e-13,-3.861060851007041e-10,-0.051627058607512065
3.826244451414004e-10,5.662539647123942e-14,-3.8256781974492915e-10,-0.0516270662905974
3.7979207275310457e-10,3.315544570728286e-14,-3.797589173073973e-10,-0.051627073911670776
3.772692506316609e-10,1.8758965196280663e-14,-3.772504916664646e-10,-0.05162708147991965
3.7503600909481883e-10,1.1437343315382114e-14,-3.7502457175150346e-10,-0.0516270890015271
3.7288006002861473e-10,6.525527407728438e-15,-3.72873534501207e-10,-0.051627096479136776
3.7083993491627397e-10,4.136697374506338e-15,-3.7083579821889944e-10,-0.05162710391524627
3.6882720139407436e-10,2.4318366156395196e-15,-3.688247695574587e-10,-0.051627111310729154
