cross_term_1,cross_term_2,diff,cumsum
2.5249692185429924e-10,-1.034469769671784e-17,-2.5249693219899693e-10,-0.03780795039116575
2.5119670305030813e-10,-4.543334440475307e-18,-2.5119670759364257e-10,-0.03780795542741413
2.49919298574036e-10,-3.762545209704208e-17,-2.499193361994881e-10,-0.037807960437898504
2.486639651822355e-10,2.2989186281194516e-17,-2.4866394219304923e-10,-0.037807965423066955
2.474302712222273e-10,-2.394894153754554e-17,-2.474302951711688e-10,-0.03780797038335675
2.46217591150053e-10,1.765982210095325e-17,-2.462175734902309e-10,-0.03780797531919406
2.450254612934865e-10,-4.2246223495801774e-17,-2.4502550353971e-10,-0.03780798023099474
2.438533746211075e-10,2.589303516049538e-17,-2.4385334872807237e-10,-0.037807985119164125
2.427008035906161e-10,-4.293934732459574e-17,-2.4270084652996344e-10,-0.03780798998409778
2.4156735336029024e-10,1.8762079568337948e-17,-2.4156733459821066e-10,-0.037807994826181086
2.404524040141853e-10,8.581749524075096e-18,-2.404523954324358e-10,-0.03780799964579041
2.3935560722693854e-10,-2.552147849486588e-17,-2.3935563274841704e-10,-0.03780800444329251
2.3827655678985055e-10,2.8686522794717647e-17,-2.3827652810332777e-10,-0.037808009219045216
2.3721464847190984e-10,1.2336660107669987e-18,-2.3721464723824384e-10,-0.037808013973397434
2.361695719738344e-10,-1.3340810096821505e-17,-2.361695853146445e-10,-0.0378080187066895
2.35140936876516e-10,-1.154938610517446e-17,-2.351409484259021e-10,-0.03780802341925331
2.341282820671425e-10,6.25929452420601e-17,-2.3412821947419724e-10,-0.0378080281114126
2.3313124788975e-10,6.708951650958853e-18,-2.3313124118079835e-10,-0.03780803278348344
2.3214944017009398e-10,2.288091882420148e-17,-2.3214941728917517e-10,-0.03780803743577381
2.311824438228929e-10,3.720343600674252e-17,-2.3118240661945687e-10,-0.03780804206858411
2.3022995745138267e-10,-1.6066944888351607e-17,-2.3022997351832757e-10,-0.0378080466822075
2.2929153303266217e-10,-6.530282395369198e-18,-2.2929153956294457e-10,-0.03780805127692994
2.2836696459378983e-10,-1.5629909055568044e-17,-2.283669802236989e-10,-0.03780805585303042
2.2745593001307387e-10,-2.484255150582836e-18,-2.2745593249732902e-10,-0.037808060410781046
2.2655781309494665e-10,1.0906643210786685e-17,-2.2655780218830343e-10,-0.037808064950447126
2.2567259408204775e-10,1.3092642255535393e-17,-2.256725809894055e-10,-0.03780806947228783
2.2479993693269285e-10,4.598189926450971e-17,-2.247998909507936e-10,-0.0378080739765557
2.2393933943406852e-10,1.6686233114201582e-17,-2.2393932274783542e-10,-0.03780807846349745
2.2309068892068657e-10,2.2800428960706682e-17,-2.230906661202576e-10,-0.03780808293335339
2.222536038325064e-10,1.508623382042486e-17,-2.2225358874627256e-10,-0.03780808738635829
2.2142780485384326e-10,-5.321124879309333e-17,-2.2142785806509205e-10,-0.03780809182274123
2.2061312228393459e-10,-1.9018606517817443e-17,-2.206131413025411e-10,-0.037808096242725575
2.1980917131651434e-10,-2.5665963176708994e-17,-2.198091969824775e-10,-0.03780810064652935
2.1901583561134137e-10,1.7478061430103342e-17,-2.1901581813327993e-10,-0.03780810503436531
2.1823269789967054e-10,-3.476936620068873e-18,-2.1823270137660717e-10,-0.037808109406441144
2.1745953366972303e-10,1.5639615377490606e-17,-2.1745951803010765e-10,-0.03780811376295949
2.1669613411900618e-10,-3.563224915448859e-17,-2.1669616975125532e-10,-0.03780811810411813
2.1594231561362944e-10,-2.888100945225995e-17,-2.159423444946389e-10,-0.03780812243011001
2.1519778382448588e-10,2.5273123020234265e-17,-2.1519775855136285e-10,-0.03780812674112367
2.1446244064060363e-10,2.903708728986022e-17,-2.1446241160351633e-10,-0.03780813103734291
2.137358282317568e-10,3.366908958446513e-17,-2.1373579456266722e-10,-0.037808135318947195
2.130179804411011e-10,3.862337824938425e-17,-2.1301794181772283e-10,-0.0378081395861118
2.1230853908753986e-10,4.3567992137928704e-17,-2.1230849551954773e-10,-0.037808143839007796
2.1160734281266298e-10,-8.376704006504288e-17,-2.1160742657970304e-10,-0.037808148077802244
2.1091420772490935e-10,-1.9288104602969496e-17,-2.1091422701301394e-10,-0.03780815230265781
2.1022900653964903e-10,7.677828370747104e-19,-2.1022900577186619e-10,-0.037808156513734065
2.095514027529041e-10,-1.2707452631858695e-17,-2.0955141546035673e-10,-0.03780816071118617
2.0888130273010192e-10,-1.762279175045298e-17,-2.0888132035289367e-10,-0.037808164895165974
2.0821859750201883e-10,1.825835085897265e-17,-2.0821857924366796e-10,-0.03780816906582173
2.0756306601975564e-10,6.238935047478073e-17,-2.0756300363040516e-10,-0.0378081732232981
2.0691439031475078e-10,-2.361675403677163e-17,-2.069144139315048e-10,-0.037808177367736506
2.062726105778294e-10,-3.0170294487635885e-17,-2.0627264074812389e-10,-0.0378081814992748
2.0563749966450612e-10,5.805409061943012e-18,-2.0563749385909706e-10,-0.03780818561804789
2.0500892501728393e-10,1.4300776292232745e-17,-2.0500891071650765e-10,-0.037808189724187556
2.0438672337002072e-10,1.3572479092285636e-17,-2.0438670979754163e-10,-0.03780819381782234
2.0377065920202779e-10,-2.5848521367089187e-17,-2.0377068505054915e-10,-0.03780819789907783
2.031607255473965e-10,-3.4249235245576163e-17,-2.0316075979663173e-10,-0.03780820196807687
2.025567767604281e-10,1.0415122620699923e-17,-2.0255676634530546e-10,-0.0378082060249393
2.0195852231247436e-10,1.383609179747049e-17,-2.0195850847638255e-10,-0.037808210069782425
2.0136589691135157e-10,2.0802949707453185e-17,-2.0136587610840186e-10,-0.037808214102720714
2.0077886739323854e-10,1.7969517714839057e-17,-2.0077884942372082e-10,-0.03780821812386609
2.0019719698128842e-10,-4.2418806025384245e-17,-2.0019723940009445e-10,-0.03780822213332781
1.9962090448916753e-10,1.2554040857778717e-17,-1.9962089193512668e-10,-0.03780822613121285
1.9904977226020556e-10,-3.092766234834039e-17,-1.990498031878679e-10,-0.037808230117625685
1.9848364882924563e-10,8.16972770182916e-17,-1.984835671319686e-10,-0.03780823409266805
1.979224412636943e-10,-1.5624464906647728e-17,-1.979224568881592e-10,-0.03780823805644016
1.973661144009678e-10,9.597459322383963e-18,-1.9736610480350847e-10,-0.03780824200903944
1.9681444679148646e-10,-3.2563168890294045e-18,-1.9681445004780335e-10,-0.03780824595056138
1.9626742735175386e-10,2.408437613664129e-17,-1.9626740326737772e-10,-0.037808249881099015
1.95724927298504e-10,3.2690661346176374e-17,-1.9572489460784265e-10,-0.03780825380074364
1.9518681710873136e-10,-4.4759149117174247e-17,-1.9518686186788047e-10,-0.0378082577095846
1.9465298684401777e-10,-2.1189393644871148e-17,-1.9465300803341143e-10,-0.03780826160770894
1.9412350181459374e-10,8.001929080934587e-17,-1.9412342179530293e-10,-0.037808265495201936
1.9359799404448084e-10,-5.760366371370246e-17,-1.9359805164814456e-10,-0.03780826937214732
1.930766467010117e-10,3.238286085847345e-17,-1.9307661431815084e-10,-0.037808273238626296
1.9255914968245582e-10,-2.114489998094218e-17,-1.925591708273558e-10,-0.0378082770947189
1.9204563209294308e-10,3.024169429462264e-17,-1.920456018512488e-10,-0.037808280940503286
1.915357671867631e-10,2.7191737632263207e-17,-1.9153573999502545e-10,-0.03780828477605578
1.910296744969516e-10,3.401024815566002e-17,-1.9102964048670344e-10,-0.0378082886014512
1.9052722242791824e-10,-3.941971420125525e-17,-1.9052726184763245e-10,-0.037808292416762986
1.9002829934657146e-10,3.877881691912119e-17,-1.9002826056775453e-10,-0.037808296222062415
1.8953282770651605e-10,9.669377940281358e-18,-1.895328180371381e-10,-0.03780830001741981
1.8904076536077684e-10,4.6671466286745834e-17,-1.8904071868931056e-10,-0.03780830380290367
1.8855202405989903e-10,2.930035071843385e-18,-1.8855202112986395e-10,-0.037808307578581266
1.8806649362353116e-10,1.3665167108452156e-17,-1.8806647995836406e-10,-0.03780831134451845
1.8758420723589895e-10,-3.4694598558809527e-17,-1.875842419304975e-10,-0.037808315100779734
1.871050919768794e-10,4.0727254477604007e-17,-1.8710505124962492e-10,-0.03780831884742798
1.8662897760049283e-10,2.265118354930186e-17,-1.866289549493093e-10,-0.037808322584525156
1.8615584982065261e-10,1.6415373889618573e-17,-1.8615583340527872e-10,-0.03780832631213183
1.8568568008961292e-10,-3.194739491203528e-17,-1.8568571203700784e-10,-0.03780833003030709
1.8521835465704303e-10,1.0562294923474199e-18,-1.8521835360081355e-10,-0.03780833373910902
1.8475388075936886e-10,-3.0566515488659945e-17,-1.8475391132588434e-10,-0.03780833743859465
1.842921288959201e-10,1.6747332248368332e-17,-1.8429211214858784e-10,-0.03780834112881962
1.838331353907879e-10,2.5289264578493093e-17,-1.8383311010152331e-10,-0.037808344809838655
1.8337681132877148e-10,-2.88973746178832e-17,-1.833768402261461e-10,-0.0378083484817053
1.829230259872472e-10,2.3153422002438228e-17,-1.8292300283382521e-10,-0.03780835214447195
1.8247178958138597e-10,-2.0634612726175398e-17,-1.824718102159987e-10,-0.037808355798190314
1.8202307339992507e-10,3.0709963238181194e-17,-1.8202304268996184e-10,-0.037808359442910555
1.81576874133389e-10,4.7041446241211184e-17,-1.8157682709194277e-10,-0.037808363078682364
1.8113294417334037e-10,3.036422953801629e-18,-1.8113294113691743e-10,-0.037808366705554125
1.806914471246532e-10,2.3328015583488815e-18,-1.8069144479185166e-10,-0.03780837032357347
1.802522290163509e-10,1.2373669656527489e-18,-1.8025222777898392e-10,-0.03780837393278692
1.798153366560081e-10,8.803349381868173e-18,-1.798153278526587e-10,-0.037808377533240484
1.7938065975780193e-10,1.0874507332457919e-18,-1.7938065867035119e-10,-0.037808381124978994
1.7894808124265424e-10,-1.3396394214480461e-18,-1.7894808258229367e-10,-0.03780838470804644
1.7851770710552146e-10,1.5961051436347108e-17,-1.7851769114447003e-10,-0.037808388282486206
1.780894904635269e-10,5.460419472627596e-17,-1.7808943585933216e-10,-0.03780839184834059
1.7766323803219488e-10,4.394302345923577e-17,-1.7766319408917142e-10,-0.037808395405651375
1.7723906522288275e-10,2.3551488421737063e-18,-1.772390628677339e-10,-0.03780839895445938
1.7681687919308603e-10,-2.441233877128698e-17,-1.768169036054248e-10,-0.03780840249480496
1.7639666833029003e-10,5.925992738530056e-18,-1.763966624042973e-10,-0.03780840602672729
1.759783441955293e-10,-4.9010283510637734e-17,-1.7597839320581282e-10,-0.03780840955026521
1.755619421646797e-10,2.6603893916783575e-17,-1.755619155607858e-10,-0.03780841306545666
1.751473883014644e-10,-3.259217417990603e-17,-1.7514742089363857e-10,-0.03780841657233929
1.7473461430578472e-10,-6.348082918373284e-18,-1.7473462065386764e-10,-0.037808420070949485
1.74323672661657e-10,3.893138278681089e-17,-1.743236337302742e-10,-0.03780842356132335
1.7391439106440493e-10,-1.0978852077192395e-17,-1.7391440204325701e-10,-0.03780842704349656
1.7350696561360486e-10,3.284456735625458e-17,-1.735069327690375e-10,-0.037808430517503815
1.7310114007669984e-10,-9.753091658517921e-18,-1.731011498297915e-10,-0.03780843398337937
1.7269706244364483e-10,-4.969044856397365e-17,-1.726971121340934e-10,-0.03780843744115694
1.7229461637412537e-10,4.100366654329346e-17,-1.7229457537045883e-10,-0.03780844089086949
1.7189379013385893e-10,3.366283842107794e-18,-1.718937867675751e-10,-0.03780844433254979
1.714944856635486e-10,-4.517711488218854e-18,-1.7149449018126008e-10,-0.037808447766229734
1.7109676419995055e-10,3.2755815308357115e-17,-1.7109673144413523e-10,-0.03780845119194083
1.7070065709317166e-10,-6.54184149420436e-19,-1.707006577473558e-10,-0.037808454609714236
1.7030601535204862e-10,3.5088551642067915e-17,-1.7030598026349697e-10,-0.03780845801958017
1.6991274723484407e-10,-9.855748982527282e-18,-1.6991275709059305e-10,-0.037808461421568774
1.6952107562912646e-10,-2.2246705800937108e-17,-1.6952109787583225e-10,-0.03780846481570954
1.6913080613366598e-10,-1.9755231890152808e-17,-1.6913082588889787e-10,-0.03780846820203156
1.687419669600237e-10,-4.7188255558346685e-17,-1.6874201414827925e-10,-0.03780847158056344
1.68354578798002e-10,1.3852664026454152e-17,-1.6835456494533798e-10,-0.037808474951333486
1.679685458373751e-10,2.7085561940028144e-17,-1.6796851875181316e-10,-0.03780847831436935
1.6758381169911363e-10,-4.6419333476025576e-17,-1.6758385811844712e-10,-0.03780848166969852
1.6720049704270353e-10,-1.8462523442919453e-17,-1.6720051550522697e-10,-0.037808485017347716
1.668184200816072e-10,-8.572648480452739e-18,-1.6681842865425568e-10,-0.03780848835734353
1.6643769881018598e-10,-1.9303108990657034e-17,-1.6643771811329496e-10,-0.03780849168971219
1.6605817167350716e-10,-2.7529749621261087e-17,-1.6605819920325678e-10,-0.03780849501447933
1.6567999532478525e-10,8.334278838644695e-18,-1.656799869905064e-10,-0.03780849833167032
1.6530308786310677e-10,1.1159444366030188e-17,-1.653030767036624e-10,-0.03780850164131031
1.6492730617872046e-10,3.249277907227591e-18,-1.6492730292944255e-10,-0.03780850494342406
1.6455279760680648e-10,-1.0216007955311772e-18,-1.645527986284073e-10,-0.03780850823803579
1.641794536297653e-10,4.9877417788592676e-17,-1.6417940375234751e-10,-0.03780851152516943
1.6380733338190653e-10,2.1104111169532044e-19,-1.638073331708654e-10,-0.03780851480484893
1.6343626063608286e-10,-3.05004358835675e-17,-1.6343629113651873e-10,-0.037808518077097474
1.6306645990175262e-10,5.767301719089852e-17,-1.6306640222873544e-10,-0.03780852134193795
1.6269767021615742e-10,-3.01777195614277e-17,-1.6269770039387697e-10,-0.0378085245993935
1.623300842689727e-10,1.3366144308528572e-17,-1.623300709028284e-10,-0.03780852784948624
1.6196358215372603e-10,3.646065595196159e-17,-1.6196354569307008e-10,-0.03780853109223845
1.6159818663553906e-10,-5.2922447668850317e-17,-1.6159823955798674e-10,-0.03780853432767223
1.612338815788079e-10,4.409356573059801e-17,-1.6123383748524217e-10,-0.03780853755580887
1.608705724797937e-10,3.8930357665451134e-17,-1.6087053354943603e-10,-0.03780854077666984
1.6050834451838507e-10,-2.0600141074778392e-17,-1.6050836511852614e-10,-0.037808543990276305
1.601471120068216e-10,-1.616458645525653e-17,-1.6014712817140806e-10,-0.03780854719664897
1.5978697779382293e-10,-3.3492567804567544e-17,-1.5978701128639072e-10,-0.03780855039580846
1.594278162382698e-10,3.198627118610483e-17,-1.594277842519986e-10,-0.03780855358777499
1.5906963980427836e-10,7.950342604622272e-18,-1.5906963185393577e-10,-0.03780855677256887
1.5871248002954782e-10,-6.9261872666595065e-19,-1.5871248072216654e-10,-0.03780855995020986
1.583563190558733e-10,9.492681763958109e-17,-1.5835622412905566e-10,-0.03780856312071746
1.5800108534792136e-10,7.287915231982298e-17,-1.5800101246876906e-10,-0.03780856628411126
1.57646786832305e-10,4.8199991058323453e-17,-1.5764673863231396e-10,-0.037808569440410375
1.5729338762530566e-10,-1.6181442091879665e-17,-1.5729340380674777e-10,-0.03780857258963385
1.569410466428306e-10,1.7517922563668983e-17,-1.5694102912490802e-10,-0.037808575731800506
1.565895814193639e-10,1.606679224499121e-17,-1.5658956535257167e-10,-0.03780857886692888
1.5623894857032982e-10,-2.54110674757626e-17,-1.5623897398139729e-10,-0.037808581995037366
1.5588937656150924e-10,-1.030967360080464e-17,-1.5588938687118283e-10,-0.03780858511614414
1.5554059498534562e-10,-1.665952388041722e-17,-1.555406116448695e-10,-0.03780858823026724
1.5519266412524385e-10,1.0432074552432279e-17,-1.551926536931693e-10,-0.03780859133742446
1.548456837046922e-10,-2.2606845169790422e-17,-1.5484570631153737e-10,-0.037808594437633486
1.544996246708035e-10,1.4131171133328982e-17,-1.5449961053963237e-10,-0.03780859753091178
1.5415435850858965e-10,1.3916250168067648e-17,-1.541543445923395e-10,-0.03780860061727662
1.538099170200135e-10,1.1200035410335596e-17,-1.538099058199781e-10,-0.03780860369674515
1.5346633121352643e-10,-3.490320196871028e-17,-1.5346636611672842e-10,-0.037808606769334424
1.5312364034244803e-10,6.889068009050451e-18,-1.5312363345338003e-10,-0.03780860983506123
1.5278171812152406e-10,-6.603170006282442e-18,-1.5278172472469407e-10,-0.03780861289394229
1.524406988048862e-10,2.943569436632026e-19,-1.5244069851052925e-10,-0.037808615945994065
1.5210038579537855e-10,-1.1533497017054393e-17,-1.5210039732887557e-10,-0.037808618991232924
1.5176090652795668e-10,-7.729933948134244e-18,-1.5176091425789062e-10,-0.037808622029674964
1.5142227818473462e-10,-6.08835082047791e-17,-1.5142233906824283e-10,-0.03780862506133649
1.510844658561116e-10,-3.0726381147160654e-17,-1.5108449658249275e-10,-0.03780862808623338
1.5074736467591608e-10,-5.601054477775636e-18,-1.5074737027697056e-10,-0.03780863110438136
1.5041112087267017e-10,4.772036022268147e-17,-1.5041107315230995e-10,-0.03780863411579637
1.5007555881942897e-10,6.598182995887183e-18,-1.5007555222124598e-10,-0.03780863712049373
1.4974080399171885e-10,-1.595467871110971e-17,-1.4974081994639756e-10,-0.03780864011848892
1.494068784733665e-10,4.886247781305112e-18,-1.4940687358711874e-10,-0.03780864310979728
1.4907357772927296e-10,-1.9333945416198634e-17,-1.4907359706321837e-10,-0.03780864609443404
1.4874116079991839e-10,-2.259450791777436e-18,-1.4874116305936918e-10,-0.037808649072414255
1.484094084812534e-10,-1.2155379097356967e-17,-1.4840942063663248e-10,-0.037808652043752854
1.4807842816186988e-10,1.2905828559529854e-17,-1.4807841525604132e-10,-0.037808655008464635
1.477481810215262e-10,-4.243287409668487e-18,-1.4774818526481361e-10,-0.037808657966564616
1.4741863846235485e-10,-7.763163870214444e-17,-1.4741871609399354e-10,-0.03780866091806724
1.4708984879099138e-10,-2.1041844144789828e-17,-1.4708986983283553e-10,-0.03780866386298693
1.4676176924234794e-10,-1.2403305579368108e-17,-1.4676178164565353e-10,-0.03780866680133827
